youtube_id,comment,target,stance
QQYgCxu988s,"The documentary started by the image of Earth was full of plants, and then rivers, jungles, the oceans, all beautiful creatures like bear, sea lions, birds, etc, then suddenly, everything turned to another image: human and industrialization. 
Our planet was not full with plants, trees, or animal anymore, we destroyed forests to take wood, to crop. We built buildings, factories instead of plants and trees, we littered everywhere, trash, plastic bags, and plastic bottles were piled up like mountains, explosion of human population, resources are being exploited, the ecosystem is being changed and we can never predict what will come for us. In the near future, I believe, if this situation keeps on happening, we will experience “the age of Wall-e”, it means our Earth will become the biggest landfills of the whole universe. And what about us? Well, I can only say that we may face with the risk of extinction cause we still not have the giant spaceship and we still need air to breath (say no to live out-of-space,please). Everything can happen if we do not protect our home cause we ONLY have one home: EARTH.",humans and nature,against
QQYgCxu988s,"Wow that’s impressive, It is incredible how globally we consume resources for short-term profits, deforesting, mining, burning fossil fuels, Our lifestyle has given several environmental problems that we face today, such as global pollution, climate change and mass extinction of animal species.",humans and nature,against
QQYgCxu988s,I have came for my english project 😂 lol! Noice video❤️😂,humans and nature,neutral
QQYgCxu988s,I hope people would make more videos like this to inspire and help people see that we do need to change for the better.,humans and nature,favor
QQYgCxu988s,this is the exact music i needed for my video omg. finally found it,humans and nature,neutral
QQYgCxu988s,"Hola , realmente es un vídeo muy hermoso , en donde nos hace tener conciencia de lo que estamos haciendo con nuestro planeta y nuestra madre tierra, generando mucha contaminación día con día y sin hacer absolutamente nada para detenerlo 🌍.",humans and nature,favor
QQYgCxu988s,I came here for my homework.,humans and nature,neutral
QQYgCxu988s,"Thank you for your wonderful film Mr Pennes. Spread the word, spread the word! That's why I took the time to write a new song about it titled ""You Can SMC"". Make change now and let's start a real revolution. People need to realize the power is really in their hands so what are they waiting for? You keep on whining that you want things to change but you keep on buying things that you don't really need.",humans and nature,against
QQYgCxu988s,Wow!! Beautifully created... This is what we call a great resource on environmental awareness and sustainable living for educational purposes. Thank you for your contribution 👍,humans and nature,favor
QQYgCxu988s,"❤ Beautiful film with a powerful message, thank you 🌍🌳 kudos to everyone who made it come to life and those that are still sharing this video. 😊",humans and nature,favor
QQYgCxu988s,"Me encanto el film, me hace recordar y darme cuenta de lo grandioso que es este planeta, con tantas maravillas... donde realizamos todas nuestras actividades, donde crecemos y conocemos, es increíble, pero igual me hizo ver todo el daño que le estamos haciendo, toda la contaminación que hemos provocado es algo lamentable y triste. Se que aún tenemos un poco de tiempo para lograr que el único hogar que tenemos no se arruine y llegue a la destrucción total, tomemos medidas, si todos ponemos de nuestra parte podemos salvar nuestro planeta, no importa cual pequeña sea la acción♻️🚮,🚱💧🍽--🥩+🥬,🔌📴💡, todo cuenta, solo cambiemos nuestros hábitos y todos viviremos mejor.Cuidemos nuestro planeta❤🌱🌎.
Agradezco a Aidan por compartir esto.",humans and nature,favor
QQYgCxu988s,"Dear Brother
The video was just more than EXCELLENT
It must have taken lots of pains to be prepared
SALUTE TO YOU ❤❤",humans and nature,neutral
QQYgCxu988s,The is the best representation of environmental awareness and issue that we human species needs to be more aware of everyday our planet is Dying and we are the cost of it please help protect this blue planet .,humans and nature,favor
QQYgCxu988s,"It is heart breaking to see what we once could not see. Our impact not only on the Earth, but on every living being living here. Thank you for this beautiful film",humans and nature,favor
QQYgCxu988s,"I just wanted to say how wonderfull this work is...People don’t even get what are They doing just by buying thing from shein,hm, primark etc. or from grocery stores. This video and ecology should have way more attention. Please be ecological! We’re digging our graves",humans and nature,against
QQYgCxu988s,I love the music!!! It supports sooooo nicely all the images! ❤️,humans and nature,neutral
QQYgCxu988s,"Danke für den Film. Jeder kann etwas tun, damit die Ozeane nicht voll Tränen sind.",humans and nature,neutral
QQYgCxu988s,I'm also using this for a project,humans and nature,neutral
QQYgCxu988s,All those footage of lost and single animals bring out the essence of the video...we are in the grip of mass extinction,humans and nature,against
QQYgCxu988s,"First of all happy planet day 🌱🌏, secondly the earth is really a beauty, and we depend on it, too bad many people do not understand that and now we all suffer from consequences of climate change, and finally what a great video ❤️🌱",humans and nature,against
QQYgCxu988s,Thanks a lot for creating this great film.,humans and nature,neutral
QQYgCxu988s,Thank you for all the guidance and effort and giving,humans and nature,neutral
QQYgCxu988s,"Hi, I'm trying to find a good video about environmental awareness and I somehow ended up discovering this brilliant video of yours. May I have your permission to use this video for my academic purposes? I'll make sure to give you credits.",humans and nature,neutral
QQYgCxu988s,Thank you for the contribution! Well done!,humans and nature,neutral
QQYgCxu988s,"This video reflects how over the centuries humans have changed the planet by contaminating it, but there are also humans who are different that help and fight for a better planet. 🌎😊💙
Thanks for the video 😃",humans and nature,neutral
QQYgCxu988s,WE MUST DO SOMETHING NOW FOR OUR PLANET!!,humans and nature,favor
QQYgCxu988s,Rush of so many emotions together! This was so beautiful and knowledgeable.,humans and nature,favor
QQYgCxu988s,"Great short film. Keep it up, man.",humans and nature,neutral
QQYgCxu988s,"Buen video, tengo que darle las gracias a Aidan Gallagher por hacernos saber sobre este gran cortometraje.",humans and nature,neutral
QQYgCxu988s,Amazinggggg. Thank you for your film !,humans and nature,neutral
QQYgCxu988s,That's an eye opener for everyone. Thank you for posting this! I would like to ask permission to use this for academic purposes. We are tasked to create a 10-minute documentary and your film would be a big help.,humans and nature,favor
QQYgCxu988s,¡Maravilloso!. Wonderful!.,humans and nature,neutral
QQYgCxu988s,Thank you 4 the video... Namaste.~)*,humans and nature,neutral
QQYgCxu988s,We have to educate people in🧸 order to preserve our land because there is no other land except one land🧸,humans and nature,favor
4tI4QXhzqNU,"UPSC IAS (Pre + Mains) LIVE Foundation 2024 Batch 3|
Batch Starting on 31st January 2023 | Class Timing - 6:00 PM 
Hurry Enrol Now : https://bit.ly/UPSC2024B3


Join our flagship ‘UPSC IAS Live SIP+ 2023 Batch 4 ’ ( Afternoon Batch) to prepare for UPSC prelims 2023 exam.
Batch Starting on 27th January 2023 | Class Timing - 3:00 PM 
Hurry Enrol Now : https://bit.ly/3IO0vdC

Join our Most Requested NCERT LIVE Batch  to start your UPSC Journey. 
Batch Starting  on 28th January 2023  | Class Timing - 12:00 Noon | 
Join Now - https://bit.ly/NCERTBATCH4",indian constitution,against
4tI4QXhzqNU,"Thank you sir ❤️🙏🏻
🍁Ammu Swaminathan
🍁Dakshayani Velayudhan
🍁Begum Aizaz Rasul
🍁Durgabai Deshmukh
🍁Hansa Jivraj Mehta
🍁Kamla Chaudhary
🍁Leela Roy
🍁Malati Choudhury
🍁Purnima Banerjee
🍁Rajkumari Amrit Kaur
🍁Renuka Ray
🍁Sarojini Naidu
🍁Sucheta Kriplani
🍁Vijalakshami Pandit
🍁Annie Mascarene",indian constitution,neutral
4tI4QXhzqNU,Remembering Dr Bhim Rao Ramji Ambedkar ❤,indian constitution,favor
4tI4QXhzqNU,15 Women participated in the Constitution Assembly And ng them Two brave women are Vijaya Laxmi Pandit and Dakshayani Velayudhan,indian constitution,neutral
4tI4QXhzqNU,"The women members of the Constituent Assembly were Ammu Swaminathan, Dakshayani Velayudhan, Begum Aizaz Rasul, Durgabai Deshmukh, Hansa Mehta, Kamla Chaudhary, Leela Roy, Malati Choudhury, Purnima Banerjee, Rajkumari Amrit Kaur, Renuka Ray, Sarojini Naidu, Sucheta Kriplani, Vijaya Lakshmi Pandit and Annie Mascarene",indian constitution,neutral
4tI4QXhzqNU,Respect to Dr. Babasaheb Ramaji Ambedkare.,indian constitution,neutral
4tI4QXhzqNU,"Ans. 
Sarojini Naidu
Sucheta kriplani
Vijaylakshmi pandit
Annie mascarene
Renuka ray
Amrit kaur
Purnima Banerjee
Malati choudhary
Leela Roy
Kamla choudhary
Hansa jivraj Mehta
Durgabai Deshmukh
Begum Aizaz rasul
Dakshayani velayudhan
Ammu swaminathan",indian constitution,neutral
4tI4QXhzqNU,Remember Dr. Baba sheb Ambedkar contribution 💙💙💫,indian constitution,favor
4tI4QXhzqNU,"🇮🇳 HAPPY REPUBLIC DAY 🇮🇳
JAY BHIM JAI HIND 🙇🏻🇮🇳👍🏻",indian constitution,favor
4tI4QXhzqNU,"दुर्गाबाई देशमुख, राजकुमारी अमृत कौर, हंसा मेहता, बेगम ऐजाज रसूल, अम्मू स्वामीनाथन, सुचेता कृपलानी, दकश्यानी वेलयुद्धन, रेनुका रे, पुर्निमा बनर्जी, एनी मसकैरिनी, कमला चौधरी, लीला रॉय, मालती चौधरी, सरोजिनी नायडू व विजयलक्ष्मी पंडित।🙏",indian constitution,neutral
4tI4QXhzqNU,395 articles and 8 schedule and 22parts .1st amendment 9 schedule added  1951 then antideflecion law 10 schedule then pachayati raj and municipalty added .,indian constitution,neutral
4tI4QXhzqNU,"""8 schedules  ""26 jan 1950
And now 12 schedules",indian constitution,neutral
4tI4QXhzqNU,Matlab itne log the Constitution bana be mai lekin ek ka hi naam lete hai☺☺,indian constitution,against
4tI4QXhzqNU,"Sarojini Naidu
Sucheta kriplani
Vijaylakshmi pandit
Annie mascarene
Renuka ray
Leela Roy
Amrit kaur
Purnima Banerjee
Malati choudhary
Kamla choudhary
Hansa jivraj Mehta
Durgabai Deshmukh
Begum Aizaz rasul
Dakshayani velayudhan
Ammu swaminathan",indian constitution,neutral
4tI4QXhzqNU,The Great Dr Ambedkar,indian constitution,favor
4tI4QXhzqNU,"JaiBhim💙
JaiShriRam🚩
JaiHind🇮🇳",indian constitution,neutral
4tI4QXhzqNU,"जय भीम  , जय भारत , जय संविधान , जय गणतंत्र 🇮🇳🇮🇳❤️❤️🙏🏻🙏🏻",indian constitution,favor
4tI4QXhzqNU,Happy Republic Day to All INDIANS ! 🇮🇳,indian constitution,neutral
4tI4QXhzqNU,"I appreciate the IQ team 
Always thankful for your documentry 🙏",indian constitution,neutral
4tI4QXhzqNU,"Very nicely explained. Thank you😊 
Happy Republic day 🇮🇳
Jai Hind Jai Bhim🙏🏻",indian constitution,neutral
4tI4QXhzqNU,I guess originally there were only 8 schedules in the Indian Constitution.,indian constitution,neutral
4tI4QXhzqNU,What a powerful voice ❤ it feels like watching movie😊,indian constitution,neutral
4tI4QXhzqNU,"Respected dr rajendra parshad  BN rao, HC mukharji 🙏🙏thanks for this amazing knowledge sir 🙏💐🤗",indian constitution,neutral
4tI4QXhzqNU,"Hearty congratulations 🎉🎉 to 26 th January.
All problems will be solved by it.",indian constitution,neutral
4tI4QXhzqNU,"sir originally indian constitution me 395 Article,8 schedule or 22 part the🙏",indian constitution,neutral
4tI4QXhzqNU,6AM morning have to set Alarm to watch this Epic.....,indian constitution,neutral
4tI4QXhzqNU,This voice is addictive....and made you study more and more,indian constitution,against
4tI4QXhzqNU,"Thanks IQ IAS..❤️
For this amazing 😍.  Presentation...",indian constitution,neutral
4tI4QXhzqNU,What a magical voice😭,indian constitution,neutral
4tI4QXhzqNU,I just love these videos of study iq and his voice ❤️,indian constitution,neutral
4tI4QXhzqNU,"One of the best speakers,I have ever heard to!",indian constitution,neutral
4tI4QXhzqNU,Best ever documentry film I have seen in my life,indian constitution,favor
4tI4QXhzqNU,Special thanks to Aadesh Singh sir for making this video,indian constitution,neutral
4tI4QXhzqNU,Happy Republic Day to respected Teacher's of Study Iq. ❤️🇮🇳🇮🇳❤️,indian constitution,neutral
4tI4QXhzqNU,"Thank you so much IQ team and specially Aadesh Singh for such amazing information's videos ,, I'm in class 8th and I'm covering my few doubts with the help of your videos,,",indian constitution,neutral
4tI4QXhzqNU,"Best speaker I have ever heard 
Thnkuu so much sir 🙏✨",indian constitution,neutral
4tI4QXhzqNU,Thank you So Much Study IQ for making this is a Informative vdo us thank you So Much 🙏.,indian constitution,neutral
4tI4QXhzqNU,Great teaching sir.   🇮🇳🇮🇳,indian constitution,neutral
4tI4QXhzqNU,Happy republic day to study iq team.,indian constitution,neutral
4tI4QXhzqNU,HAPPY REPUBLIC DAY SIR..........🙏🙏,indian constitution,neutral
4tI4QXhzqNU,Thanks sir for this topic 🙏,indian constitution,neutral
4tI4QXhzqNU,Short sweet knowledge content ......❤.,indian constitution,neutral
4tI4QXhzqNU,Thank u ....good explanations,indian constitution,neutral
4tI4QXhzqNU,Sir your voice is amazing...❤❤,indian constitution,neutral
4tI4QXhzqNU,Thank you so much sir this video is  very helpful for me,indian constitution,neutral
4tI4QXhzqNU,What an explanation 🥺,indian constitution,neutral
4tI4QXhzqNU,Sir...thank you so much.. really you are Amazing..❤️,indian constitution,neutral
4tI4QXhzqNU,गणतंत्र दिवस की शुभकामनाएं।,indian constitution,neutral
4tI4QXhzqNU,You are having most powerful voice ❤️,indian constitution,neutral
4tI4QXhzqNU,Tysm 🙏. Needed this thoroughly.,indian constitution,neutral
QOxwEMCfUDw,❤😊15 साल के हो या 20 साल का क्या फरक पड़ता है बिहार और हिंदुस्तान का बेजोड़ खतरनाक बल्लेबाज तो हैं जिससे दुनियां डरती हैं वैभव सूर्यवंशी अच्छा खेल रहा है खेलने दिजिए 😊❤,vaibhav sooryavanshi,favor
QOxwEMCfUDw,"Is bhai ka video dekhna ho to sirf last ka 1 min dekhe, starting mein bhai ki bakchodi hodi hai sirf 😂😂",vaibhav sooryavanshi,against
QOxwEMCfUDw,"15 saal hi h, Don't waste your time watching this video 😂😂",vaibhav sooryavanshi,against
QOxwEMCfUDw,मतलब कर रहे हो गाली खाने बाली बात 😂 सब कुछ बता दिया पर नहीं बताई तो उम्र,vaibhav sooryavanshi,against
QOxwEMCfUDw,"15 साल का ही है, मूंछ भी नहीं आया है। मेरा छोटा बेटा भी 15 साल की उम्र में ही बड़ा बेटा से बहुत अधिक लंबा चौड़ा कद का है।",vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Abbey jaldi bol Kal office bhi jana hai 😂😂,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,भाई साहब आप बहुत अच्छा बात करते हैं इतना जल्दी बता दिए कम से कम उसको बताने में 1 घंटा समय लगना चाहिए,vaibhav sooryavanshi,against
QOxwEMCfUDw,Maine bhi last 1 minute ka hi dekha😅😅😅,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,"Ye km se km18 ,,,19 saal ka hoga 
Age km kraya h😢😢😂🎉🎉😮😮",vaibhav sooryavanshi,neutral
QOxwEMCfUDw,गरीब का लडका है इसलीये आज ए भी मिडियावाले जलने लगे सालो   तलवे चाटते है अमीर के😡😡😡,vaibhav sooryavanshi,against
QOxwEMCfUDw,2minut ki khabar 4 minut me 😡,vaibhav sooryavanshi,against
QOxwEMCfUDw,इतनी छोटी सी बात को इतना खींच के देखाने कि क्याजरूरत थी शॉर्टकट में ही बतादेते❤❤,vaibhav sooryavanshi,against
QOxwEMCfUDw,अरे जल्दी बोल माझे पनवेल जाना है !,vaibhav sooryavanshi,against
QOxwEMCfUDw,Kabhi kabhi man karta hai is sab faltu ke channel walo ko साफ dil se itna gali du ki man bhar jaye 40 ya 50 second ka video 5 minutes bana diya iska bakchodi sun ke dimag kharab ho gya,vaibhav sooryavanshi,against
QOxwEMCfUDw,"17 साल का हैं ,पर खेल तो अच्छा ही खेल रहे हैं",vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Ye itni chhoti bat ko 2 ghante ka bana diya batane me 😂,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Last minute ka video me kam ki baat 😂😂😂,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Yr is channel walo ko sharam nhi aati kya .ye konsa tarika h news Start krne ka.🤣🤣🤣🤣,vaibhav sooryavanshi,against
QOxwEMCfUDw,Ab chahe 15 ka ho ya 20 ka jo wo kar rha h 30 wale bhi nhi kar pa rhe h 😂😂😂,vaibhav sooryavanshi,against
QOxwEMCfUDw,"इतना घोटाला क्यूँ कर रहे  हो 😅😅😅😅जल्दी बताओं,",vaibhav sooryavanshi,against
QOxwEMCfUDw,"वैभव सूर्यवंशी को वयस्क साबित करने का मतलब, की वह सब का बाप है 😂",vaibhav sooryavanshi,against
QOxwEMCfUDw,आफ्नै बात जहाँसे सुरुकीय घुमाफिरा के गुमाफेरा के उही पे जागे ऐन गर्दी गजब हे भाइ 😂😂,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Jiske liye aaye ho wo yha par milega 3:40  😂,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Itna late batane mein?Kya tum test kar rahe ho?😂😂😂😂,vaibhav sooryavanshi,against
QOxwEMCfUDw,Bhai ne batane me hag diya😅,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,"भाई इस्का फोटो हैं 2015,16 ipl स्टेडियम का.. तब साफ दिख रहा था 5,6 साल का लग रहा था",vaibhav sooryavanshi,neutral
QOxwEMCfUDw,ushka chhota bhai 15 saal ka hai😊😊😅😅,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Birth day certificet cheq kar lo pata chalega.,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Imagine vaibhav Suryawanshi And Abishek Sharma Doing Opening For Team India,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Age ko controversy nhi hona chahiye bache mai acha talent h,vaibhav sooryavanshi,against
QOxwEMCfUDw,"Sahi hai toh "" 15 nahi hai"" yeh likh ke video kyun Bana Raha hai bewakoof?",vaibhav sooryavanshi,against
QOxwEMCfUDw,Age Doesn't metter yar International mai 40 sal ke bhi khel rhe Hai 😂😂 Afridi jaise hajaro log 25 ki umer me under 19 khel gye Uska kya😂😂,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Esko batane keliye 4 minutes laga diya 😂,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Are bhai tumhara kuchh aur Kam nahin Hai Kya😅,vaibhav sooryavanshi,against
QOxwEMCfUDw,चलो इतने सालों बाद कम से कम 15 साल का हुआ नहीं तो 14 पर ही अटक गया था 😅😅,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Jiska age khudko nahi pata uska age tumlog batawoge 😅😅,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,छोटे वीडियो  को बड़े वीडियो बना रहे हैं ।,vaibhav sooryavanshi,against
QOxwEMCfUDw,Umar nahi khel dekho uska housala our badhao,vaibhav sooryavanshi,against
QOxwEMCfUDw,He is looking 19.years old,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,9th class mein 6years kam karwa liya hai date of Birth isne taki cricket mein fayda utha sake.,vaibhav sooryavanshi,against
QOxwEMCfUDw,"Bhai tumhare channel wale q uske age ke picche pade hai, banda accha khel rha hai na uski bat karo",vaibhav sooryavanshi,against
QOxwEMCfUDw,Telent h लड़के के अंदर 15 साल की age है वैभव सूर्यवंशी की ❤❤❤,vaibhav sooryavanshi,favor
QOxwEMCfUDw,2 seconds ki video ke liye 5 minute ki video bana di is jenius ne kamal ho gya,vaibhav sooryavanshi,favor
QOxwEMCfUDw,Are itne mai to log .....k chale jaate h,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,"He's a hard hitter...
Can be play Tests?
🤔",vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Are itne mi to mera pure din ka vlog ban jata hi,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,25 varsh ka hai,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Time waste करता है जल्दी जोल n दे,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,Yeh bhokta jaida hai  🦄🦄 hai,vaibhav sooryavanshi,neutral
QOxwEMCfUDw,पर ये लड़का खेलता तो तगड़ा है ❤,vaibhav sooryavanshi,neutral
vFrkf8WyJVc,"Every episode, we try to leave you with something valuable. If this one did that for you, make sure you subscribe to the channel. See you in the next one. 🫡 ~ RS",ankur warikoo,neutral
vFrkf8WyJVc,Thank you for having me Raj - always a pleasure to spend time with you. This time discussing literally everything under the sun haha,ankur warikoo,neutral
vFrkf8WyJVc,We Got Bruce Banner And Raj Podcast before GTA 6 and Avengers: Doomsday 😅😂😂,ankur warikoo,neutral
vFrkf8WyJVc,"Every night I sit alone in a room and think about where I should go and where I am stuck, yet the daily routine remains the same.😢",ankur warikoo,neutral
vFrkf8WyJVc,"Bro its high time to call the prime minister of Nepal Balan shah,to show the reality check to Indian politics and Indians 😶",ankur warikoo,against
vFrkf8WyJVc,"Brooooooo 
It is the most valuable podcast of this month",ankur warikoo,neutral
vFrkf8WyJVc,He made Raj thinking deep...,ankur warikoo,neutral
vFrkf8WyJVc,I wonder why did you put such thumbnail mentioning 1 crore....there is no such timestamps showing discussion going on that sense...,ankur warikoo,against
vFrkf8WyJVc,"Bro your editor totally messed up the 2x2 matrix...Showed totally the opposite picture of what was discussed. Also, we get it you might be struggling with your relationship but sometimes step out of it and explore other angles of what point your guest is trying to make. It's not something bad in seeing your self interest but that can be done off camera as well, it clearly seems you made it all about you and half of it felt like your relationship counseling session. 😊",ankur warikoo,against
vFrkf8WyJVc,"Video Operation: Chronological Breakdown (विषय-वार विवरण)
1. Intro/Identity & Purpose (0:00 - 0:20)
2. Gen Z & Impatience (0:21 - 0:54)
3. Concept of Slave Mindset (1:02 - 1:31)
4. Industrial Revolution & Forced Labor (1:32 - 2:05)
5. Tech Integration (Asus Ad) (2:17 - 3:27)
6. Investment Strategy (Tesla, US/India) (3:28 - 4:10)
7. Future of Wealth & Tesla's Potential (4:11 - 4:59)
8. UBI & Future of Work (5:00 - 10:36)
9. Why People Work/Purpose (10:37 - 12:56)
10. The Slave Concept (Deep Dive) (16:14 - 18:03)
11. Gen Z Impatience for Love (40:37 - 42:53)
12. Nature of Love vs Chemical Reaction (42:54 - 45:54)
13. Relationship Experience Ratings (45:55 - 48:00)
14. Why Relationships Fail/Divergent Lives (48:01 - 53:01)
15. Divorce & Selfishness (53:02 - 1:00:10)
16. Selfishness Definition in Relationships (1:00:11 - 1:03:21)
17. Why Bad Marriages Persist (1:03:22 - 1:05:20)
18. Parents' Generation Survival (1:05:21 - 1:17:07)
19. Self-Respect vs Ego (1:19:19 - 1:27:59)
20. Value Alignment in Love (1:44:43 - 2:02:21)

Exam Oriented Points (परीक्षा के लिए महत्वपूर्ण बिंदु)
1. Identity Crisis: Identity is what others perceive of us (0:07).
2. Forced Labor Origin: Created post-Industrial Revolution (1:35).
3. Slave Mentality: Slaves often want another slave to manage (17:03).
4. Chemical Reaction vs Love: Love is not instant (42:40).
5. Relationship Success: Requires similar rating of experiences (46:25).
6. Selfishness: Putting self-needs first is necessary for empathy (1:00:11).
7. Financial Survival: Parents' generation focused on survival, not growth (1:05:58).
8. Self-Respect: Keeping promises made to oneself (1:19:40).
9. Ego: The primary enemy of self-respect (1:27:11).
10. Value Alignment: Money and Respect perspectives define long-term bonds (1:45:42).

Highly Important – Never Skip (अति महत्वपूर्ण)
1. Slave Mindset (16:14-17:30): Understanding why people project frustration rather than seeking freedom.
2. Defining Selfishness (1:00:11-1:01:20): Why prioritizing self-growth is not wrong.
3. Relationship Ratings (46:25-47:30): How divergent experiences lead to inevitable breakups.

20 One-Liners (मुख्य कथन)
1. आपकी आइडेंटिटी दूसरों की सोच है। 2. Gen Z धैर्य खो रहा है। 3. स्लेव को केवल दूसरा स्लेव चाहिए। 4. इंडस्ट्रियल रेवोल्यूशन ने काम करने का तरीका बदला। 5. टेस्ला एक ट्रिलियन डॉलर कंपनी है। 6. भविष्य में काम करने की मजबूरी खत्म होगी। 7. पर्पस के बिना इंसान का उठना मुश्किल है। 8. लोन एक ड्रग है। 9. प्यार एक केमिकल रिएक्शन नहीं है। 10. डेटिंग ऐप्स ने प्यार को सतही बना दिया है। 11. रिश्ते अनुभव की समानता से टिकते हैं। 12. गलत रिश्ते में पूरी जिंदगी बिताना खुद पर अविश्वास है। 13. मां-बाप का संघर्ष सर्वाइवल था। 14. सेल्फ-रिस्पेक्ट वादों को निभाने से बढ़ती है। 15. ईगो सेल्फ-रिस्पेक्ट का दुश्मन है। 16. वैल्यू अलाइनमेंट ही रिश्ता बचाती है। 17. रिश्ते में स्कोर नहीं रखना चाहिए। 18. फोकस आज का सबसे बड़ा आईक्यू है। 19. रिश्ते आपको ऊपर उठाने चाहिए। 20. आप जितना यंग महसूस करेंगे, उतना ही सीखेंगे।

Summary (सारांश)
अंकुर वारीकू ने जीवन के गहरे पहलुओं पर चर्चा की। स्लेव माइंडसेट से लेकर रिलेशनशिप की पेचीदगियों तक, वक्ता ने स्पष्ट किया कि हम अपनी आइडेंटिटी और दूसरों की अपेक्षाओं के गुलाम क्यों बनते हैं। उन्होंने कहा कि रिश्ते तब टूटते हैं जब अनुभव अलग हो जाते हैं, और सेल्फ-रिस्पेक्ट का असली मतलब खुद से किए वादों को निभाना है। अंततः, फोकस और सही वैल्यू अलाइनमेंट ही जीवन और करियर में सफल होने का मूल मंत्र है।

MCQ Questions
Q1. What does the speaker identify as the main enemy of self-respect?
Q2. According to the speaker, what is the most important foundation for a long-term relationship?

Answer drop below comment.

Agar hamara meaningful comment aapko helpful laga ho, to ise like zarur kare 👍
Ankur Warikoo Sir ke saath saath hamara channel @THEREALSTUDY ko bhi subscribe karein 🙌
THE REAL STUDY aapko 3D Classes & PDF provide karta hai, to is channel ko bhi ek baar zarur visit karein 🔥📚
Ho sakta hai wahi se aapki preparation next level par chali jaye 🚀
Dhyan rakhein, THE REAL STUDY isi tarah easy aur short way me aapki hamesha madad karta rahega 😊",ankur warikoo,favor
vFrkf8WyJVc,"Raj shamani sir i am promising this to myself in the next 2 years.. I'll be sitting with you, attending a podcast.
Your obediently 
Kartikay",ankur warikoo,favor
vFrkf8WyJVc,"Stop trading your future freedom for a fake life today. This is a brutal reality check on the status trap and how EMI culture keeps us broke just to impress people on social media. Warikoo nails the logicand Raj deserves massive credit for steering such a raw, honest conversation: his ability to pull out these deep life lessons is exactly why this podcast is essential viewing!!!",ankur warikoo,favor
vFrkf8WyJVc,Asli legend ❤❤💀,ankur warikoo,neutral
vFrkf8WyJVc,15:58  Bachpan se hi main iss theory ko soch ta tha.. Aj pehli baar laga ki chalo main pagal nhi tha..😂😅,ankur warikoo,neutral
vFrkf8WyJVc,Mein kal hi sochi raha tha last podcast ankur sir aur raj sir ka aur aaj naya 😂😂😂😂😂😂,ankur warikoo,favor
vFrkf8WyJVc,Ankur sir has changed my life. Thank you Ankur sir for exisiting <3,ankur warikoo,favor
vFrkf8WyJVc,"What a podcast, What a personality you hold Ankur warikoo, how can someone be too good. U guys are incredible",ankur warikoo,favor
vFrkf8WyJVc,"I m a upsc aspirant,and hindi literature ki asaadhya veena read krne k baad this was exact thinking of mine",ankur warikoo,neutral
vFrkf8WyJVc,this is one of the best podcasts in recent times.. Ankur sharing wisdom bombers every 3rd line... in simple relatable way..,ankur warikoo,favor
vFrkf8WyJVc,Bhai dimag fadu concept sun liya shuru me hi🤯thoda ijjat se bolu to mind bursting tha jo bhi tha😂,ankur warikoo,favor
vFrkf8WyJVc,Warikooo fan club❤ here,ankur warikoo,favor
vFrkf8WyJVc,"Bhai, ek honest feedback dena chahta hoon — aapke channel ke kaafi viewers Hindi samajhne wale hain. Agar aap podcast mein sirf English mein baat karte rahenge, toh unka connect break ho jata hai.

Agar possible ho, toh thoda Hindi ya mix language use karein, ya subtitles add karein — isse aapka content aur logon tak pahunchega. 🙏

Audience jahan ki ho, content uske hisaab se ho toh impact double ho jata hai.",ankur warikoo,against
vFrkf8WyJVc,He's looking like Hulk.........😅,ankur warikoo,neutral
vFrkf8WyJVc,"Ankur Warikoo relationship advisor kab ban gya😭😭... I was hoping something career and finances related,but end up listening relationship shit😤",ankur warikoo,against
vFrkf8WyJVc,Mene 6 saal phle yt start Kiya tha Mtlv 6 saal lga diye yr sochne me ki kal se video bnaunga but finally av main shorts content bna Raha hu dheere dheere long videos bhi bnaunga apki videos se bhot kuch sikhne ko milta hai mujhe,ankur warikoo,favor
vFrkf8WyJVc,47:43: Please correct the matrix. Y axis should be reversed. Siimilar experiences for a long time would not lead to divorce,ankur warikoo,neutral
vFrkf8WyJVc,"Ankur Sir is best advisor for us 🙏
This podcast changed my mindset fully💕",ankur warikoo,favor
